Rui Silva 	12	1080	0	0	37	11	0	0	0% 	0	0	0% 	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	65% 	0	36	0	0	0	0
Salvi Sánchez 	10	262	0	0	0	0	2	2	100% 	17	3	18% 	0	7	5	3	2	4	0	0	2	0	0	0	0	0	0	0	0	0	2	2	60% 	1	0	0	0	0	0
Samu Castillejo 	10	612	2	0	0	0	19	6	32% 	27	6	22% 	0	7	19	18	2	2	0	0	4	0	0	0	0	0	0	0	2	0	14	12	87% 	7	2	0	2	1	0
Samuel Chukwueze 	13	538	0	1	0	0	14	2	14% 	7	4	57% 	1	4	10	6	2	3	0	0	1	0	0	0	0	0	0	0	0	0	13	14	76% 	0	0	0	0	0	0
Samuel Lino 	14	1215	2	0	0	0	38	16	42% 	39	4	10% 	0	15	23	19	4	16	0	0	3	0	0	2	0	0	0	0	0	0	25	14	83% 	0	0	0	0	0	0
Samuel Sáiz 	6	193	1	0	0	0	2	1	50% 	5	2	40% 	0	1	4	2	0	2	0	0	1	0	0	0	1	1	0	0	0	1	2	3	82% 	1	0	0	0	0	0
Samú Costa 	11	768	0	0	0	0	5	2	40% 	2	0	0% 	0	0	15	22	13	10	0	0	3	0	0	0	0	0	0	0	4	0	0	5	80% 	0	1	0	1	1	0
Santi Bueno 	14	1260	0	1	0	0	8	1	13% 	0	0	0% 	0	1	16	18	20	13	0	0	2	0	0	1	0	0	0	0	12	0	2	3	87% 	0	2	0	0	0	0
Santi Comesaña 	12	729	1	0	0	0	12	2	17% 	5	0	0% 	0	2	10	17	11	16	0	0	2	0	0	0	0	0	0	0	1	0	5	12	84% 	0	0	0	0	0	0
Santiago Arzamendia 	4	255	0	0	0	0	3	1	33% 	5	0	0% 	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	4	71% 	0	1	0	0	0	0
Saúl Ñíguez 	11	465	0	0	0	0	9	4	44% 	9	0	0% 	0	1	2	19	7	15	0	0	5	0	0	0	0	0	0	0	1	0	7	1	78% 	0	0	0	0	0	0
Sergi Darder 	14	1233	2	1	0	0	18	4	22% 	81	21	26% 	1	10	29	12	13	12	0	0	2	0	0	0	0	0	0	0	0	0	16	32	79% 	43	26	4	0	0	0
Sergi Guardiola 	11	377	0	0	0	0	10	3	30% 	3	1	33% 	1	2	7	11	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	64% 	0	0	0	0	0	0
Sergi Gómez 	11	895	0	0	0	0	2	0	0% 	2	1	50% 	0	0	2	5	15	6	0	0	0	1	0	0	0	0	0	0	6	0	0	1	87% 	0	7	0	0	0	0
Sergi Roberto 	9	377	2	0	0	0	5	3	60% 	10	4	40% 	0	0	4	5	8	5	1	0	1	0	0	0	0	0	0	0	1	0	1	3	93% 	0	0	0	0	0	0
Sergio Akieme 	14	1260	0	0	0	0	16	5	31% 	38	10	26% 	0	16	9	12	9	12	0	0	3	0	0	0	0	0	0	0	3	0	16	9	81% 	0	7	0	0	0	0
Sergio Asenjo 	5	450	0	0	5	7	0	0	0% 	0	0	0% 	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	63% 	0	2	0	0	0	0
Sergio Busquets 	12	909	0	1	0	0	2	1	50% 	1	1	100% 	0	1	19	13	13	11	0	0	6	1	0	0	0	0	0	0	4	0	2	7	89% 	0	4	0	0	0	0
Sergio Camello 	14	934	2	2	0	0	29	9	31% 	2	1	50% 	0	5	7	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	9	13	81% 	0	0	0	0	0	0
Sergio Canales 	11	866	1	0	0	0	7	2	29% 	57	15	26% 	0	5	13	2	2	3	0	0	4	1	0	0	0	0	0	0	0	0	9	22	81% 	27	11	1	1	0	0
Sergio Diez 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Sergio Escudero 	9	709	0	0	0	0	11	4	36% 	23	6	26% 	0	4	8	9	11	14	0	0	2	0	0	0	0	0	0	0	2	0	2	7	74% 	6	5	0	2	0	0
Sergio Herrera 	10	900	0	0	24	11	0	0	0% 	1	1	100% 	0	0	1	1	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	1	58% 	1	8	0	0	0	0
Sergio León 	13	625	5	1	0	0	16	13	81% 	4	1	25% 	0	5	11	4	0	2	0	0	0	0	0	0	2	1	0	0	0	0	2	7	69% 	0	1	0	0	0	0
Sergio Reguilón 	1	22	0	0	0	0	0	0	0% 	1	0	0% 	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92% 	0	0	0	0	0	0
Shon Weissman 	11	561	1	0	0	0	14	7	50% 	2	1	50% 	0	5	5	4	1	1	0	0	1	0	0	0	0	0	0	0	0	0	2	3	77% 	0	0	0	0	0	0
Simo Keddari 	3	69	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	80% 	0	0	0	0	0	0
Srdjan Babic 	13	1125	1	0	0	0	2	2	100% 	2	1	50% 	0	3	2	8	7	7	0	0	1	0	0	0	0	0	0	0	6	0	2	4	88% 	0	3	0	0	0	0
Stefan Mitrovic 	13	1035	0	0	0	0	1	0	0% 	0	0	0% 	0	0	3	7	10	3	0	0	3	0	0	0	0	0	0	0	6	1	0	0	83% 	0	10	0	0	0	0
Stefan Savic 	10	885	0	0	0	0	0	0	0% 	1	0	0% 	0	0	3	16	16	14	0	0	2	0	0	0	0	0	0	0	2	0	1	1	88% 	0	2	0	0	0	0
Stole Dimitrievski 	13	1170	0	0	33	13	0	0	0% 	0	0	0% 	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	54% 	0	15	0	0	0	0
Suso Fernández 	4	88	0	0	0	0	5	1	20% 	7	1	14% 	0	2	4	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	3	84% 	1	1	0	1	0	0
Takefusa Kubo 	12	842	2	2	0	0	21	10	48% 	29	7	24% 	0	16	14	13	2	7	0	0	0	0	0	0	0	0	0	0	0	0	4	12	78% 	12	0	0	1	0	0
Tanguy Nianzou 	10	640	0	0	0	0	3	0	0% 	0	0	0% 	0	0	6	3	8	8	0	0	0	1	0	0	0	0	0	0	4	0	3	0	91% 	0	2	0	0	0	0
Taty Castellanos 	14	1114	3	0	0	0	29	10	34% 	3	1	33% 	1	7	20	15	3	3	0	0	4	0	0	0	0	0	0	0	2	0	8	9	68% 	0	0	0	0	0	0
Tecatito Corona 	1	62	0	0	0	0	0	0	0% 	2	0	0% 	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	88% 	0	0	0	0	0	0
Tete Morente 	11	718	0	0	0	0	11	3	27% 	27	4	15% 	0	8	11	12	3	4	0	0	3	0	0	0	0	0	0	0	1	0	5	4	85% 	3	5	1	0	0	0
Thibaut Courtois 	10	900	0	0	26	12	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	82% 	0	4	0	0	0	0
Thierry Correia 	14	1211	0	0	0	0	4	0	0% 	44	13	30% 	0	10	29	24	17	21	0	0	3	0	0	1	0	0	0	0	1	1	7	8	80% 	0	2	0	0	0	0
Thomas Delaney 	8	309	0	0	0	0	3	1	33% 	4	1	25% 	1	0	5	4	3	2	0	0	3	0	0	0	0	0	0	0	2	0	0	2	88% 	0	0	0	0	0	0
Thomas Lemar 	9	390	0	2	0	0	1	0	0% 	18	4	22% 	0	4	5	0	3	3	0	0	0	0	0	0	0	0	0	0	2	0	5	13	90% 	6	3	0	0	0	0
Théo Bongonda 	9	446	1	0	0	0	7	2	29% 	10	1	10% 	0	2	6	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	5	2	79% 	2	1	0	0	0	0
Tino Kadewere 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Tomás Alarcón 	4	223	0	0	0	0	2	1	50% 	6	2	33% 	0	2	3	4	2	2	0	0	2	1	0	0	0	0	0	0	0	0	0	1	84% 	2	4	1	0	0	0
Toni Fuidias 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Toni Kroos 	11	859	1	2	0	0	12	4	33% 	49	13	27% 	0	3	11	10	8	12	0	0	2	1	0	0	0	0	0	0	2	0	2	20	94% 	29	21	3	1	0	0
Toni Villa 	12	380	0	0	0	0	8	1	13% 	15	2	13% 	0	6	9	3	2	6	0	0	1	0	0	0	0	0	0	0	0	0	7	4	80% 	2	0	0	0	0	0
Umar Sadiq 	5	322	3	0	0	0	8	4	50% 	0	0	0% 	0	1	3	12	0	1	0	0	1	0	0	0	0	0	0	0	0	0	6	3	74% 	0	0	0	0	0	0
Unai García 	13	1117	0	1	0	0	4	1	25% 	2	1	50% 	0	2	2	12	17	8	0	0	4	1	1	0	0	0	0	0	11	0	4	2	79% 	0	9	0	0	0	0
Unai López 	13	553	1	2	0	0	13	4	31% 	23	6	26% 	0	5	10	10	7	5	0	0	0	0	0	0	0	0	0	0	1	1	4	9	86% 	9	7	1	2	0	0
Unai Marrero 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Unai Núñez 	13	1170	0	0	0	0	6	1	17% 	1	0	0% 	0	1	12	13	21	7	0	0	3	0	0	0	0	0	0	1	5	1	3	3	89% 	0	1	0	0	0	0
Unai Simón 	14	1260	0	0	27	14	0	0	0% 	1	0	0% 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	71% 	0	9	0	0	0	0
 Unai Vencedor 	6	141	0	0	0	0	3	2	67% 	2	0	0% 	0	0	2	8	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	91% 	0	1	0	0	0	0
Urko González de Zarate 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Uros Racic 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Valery Fernández 	9	399	0	1	0	0	4	0	0% 	10	2	20% 	0	1	9	1	2	2	0	0	1	0	1	1	0	0	0	0	0	0	4	12	89% 	0	0	0	0	0	0
Vedat Muriqi 	12	1038	8	1	0	0	36	17	47% 	5	0	0% 	0	6	12	21	4	4	0	0	3	1	0	0	3	2	0	0	2	0	2	12	61% 	0	0	0	0	0	0
Vicente Bellmunt 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Vinicius Junior 	14	1227	6	3	0	0	36	16	44% 	21	3	14% 	0	18	48	23	5	11	0	0	3	0	0	0	0	0	0	0	0	0	34	27	82% 	0	0	0	0	0	0
Vinicius Souza 	14	1188	0	0	0	0	4	1	25% 	3	1	33% 	0	3	18	36	29	34	0	0	4	0	0	0	0	0	0	0	9	1	6	7	82% 	0	0	0	0	0	0
Víctor Chust 	11	851	1	0	0	0	1	1	100% 	0	0	0% 	0	0	2	8	10	6	0	0	3	0	1	0	0	0	0	0	3	0	1	1	83% 	0	3	0	0	0	0
Víctor Ruiz 	4	341	0	0	0	0	1	0	0% 	0	0	0% 	0	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	82% 	0	0	0	0	0	0
William Carvalho 	13	926	2	0	0	0	12	5	42% 	2	1	50% 	0	4	16	13	6	8	0	0	3	0	0	0	0	0	0	0	4	0	14	4	87% 	0	3	0	0	0	0
Willian José 	10	268	0	0	0	0	8	1	13% 	3	0	0% 	0	1	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	83% 	0	0	0	0	0	0
Williot Swedberg 	1	34	0	0	0	0	0	0	0% 	0	0	0% 	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	92% 	0	0	0	0	0	0
Yan Couto 	10	506	0	0	0	0	2	0	0% 	27	4	15% 	0	4	5	5	3	9	0	0	1	0	0	0	0	0	0	0	1	0	14	5	81% 	0	0	0	0	0	0
Yangel Herrera 	11	629	0	2	0	0	14	6	43% 	15	3	20% 	1	6	14	21	2	7	0	0	1	0	0	0	0	0	0	0	1	0	5	8	81% 	0	0	0	0	0	0
Yannick F. Carrasco 	13	739	1	0	0	0	21	7	33% 	30	9	30% 	0	8	6	11	4	10	0	0	1	0	0	0	0	0	0	0	1	0	14	18	85% 	11	11	3	0	0	0
Yassine Bono 	12	1035	0	0	41	19	0	0	0% 	0	0	0% 	0	0	1	0	1	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	69% 	0	17	0	0	0	0
Yellu Santiago 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Yeray Álvarez 	12	1056	0	1	0	0	5	0	0% 	6	4	67% 	0	0	11	9	26	10	0	0	2	0	0	0	0	0	0	0	10	0	1	6	82% 	0	10	0	0	0	0
Youssef En Nesyri 	10	362	0	0	0	0	16	6	38% 	2	0	0% 	0	2	2	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	1	1	57% 	0	0	0	0	0	0
Youssouf Sabaly 	9	630	0	0	0	0	3	1	33% 	4	0	0% 	0	0	15	6	8	7	0	0	0	0	0	0	0	0	0	0	3	0	5	6	82% 	0	1	0	0	0	0
Yunus Musah 	11	846	0	2	0	0	8	0	0% 	11	1	9% 	1	4	13	15	7	15	0	0	5	0	0	0	0	0	0	0	0	0	8	6	83% 	0	0	0	0	0	0
Yuri Berchiche 	6	440	0	0	0	0	7	2	29% 	16	2	13% 	0	4	5	6	7	6	0	0	2	0	0	0	0	0	0	0	2	0	2	3	86% 	0	0	0	0	0	0
Yéremi Pino 	13	697	1	0	0	0	13	5	38% 	12	3	25% 	1	5	17	23	6	12	0	0	2	0	0	0	0	0	0	0	1	0	11	8	81% 	0	0	0	0	0	0
Zou Feddal 	7	349	0	0	0	0	1	0	0% 	1	0	0% 	0	1	2	4	5	3	0	0	1	0	1	0	0	0	0	0	9	0	0	2	80% 	0	3	0	0	0	0
Álex Alfaro 	1	15	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100% 	0	0	0	0	0	0
Álex Baena 	13	630	4	0	0	0	18	10	56% 	7	3	43% 	0	2	15	22	2	5	0	0	6	1	0	1	0	0	0	0	2	0	9	11	78% 	2	0	0	0	0	0
Álex Berenguer 	13	1026	3	1	0	0	26	10	38% 	54	17	31% 	2	14	12	24	2	15	0	0	0	0	0	0	0	0	0	0	1	0	4	24	74% 	24	15	3	1	0	0
Álex Centelles 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Álex Collado 	8	514	1	1	0	0	11	5	45% 	10	2	20% 	1	4	6	7	1	12	0	0	0	0	0	0	0	0	0	0	1	0	6	11	84% 	4	0	0	0	0	0
Álex Fernández 	12	699	2	0	0	0	9	6	67% 	15	3	20% 	0	3	5	2	4	2	0	0	0	0	0	0	0	0	0	0	1	0	0	6	88% 	7	6	1	0	0	0
Álex Moreno 	13	1170	0	3	0	0	11	4	36% 	25	3	12% 	1	15	19	12	15	15	0	0	1	0	1	0	0	0	0	0	4	0	9	9	79% 	0	2	0	0	0	0
Álex Remiro 	14	1260	0	0	37	17	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	72% 	0	12	0	0	0	0
Álex Revuelta 	1	-3	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Álex Sola 	5	275	0	0	0	0	4	1	25% 	6	1	17% 	0	1	6	3	3	8	0	0	1	0	0	0	0	0	0	0	0	0	2	1	80% 	0	1	0	0	0	0
Álvaro Aceves 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Álvaro Aguado 	13	747	0	2	0	0	6	1	17% 	17	4	24% 	0	1	9	4	4	1	0	0	1	0	1	0	0	0	0	0	3	0	3	14	86% 	7	6	0	0	0	0
Álvaro Fernández 	4	360	0	0	14	7	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	63% 	0	1	0	0	0	0
Álvaro García 	13	1096	3	1	0	0	18	12	67% 	59	12	20% 	0	12	14	16	7	10	0	0	2	0	0	1	0	0	0	0	1	0	6	13	73% 	3	1	0	0	0	0
Álvaro Giménez 	1	17	0	0	0	0	0	0	0% 	0	0	0% 	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100% 	0	0	0	0	0	0
Álvaro Morata 	14	845	5	1	0	0	30	15	50% 	3	1	33% 	0	5	23	19	0	6	0	0	3	0	0	0	0	0	0	0	3	0	8	8	62% 	0	0	0	0	0	0
Álvaro Negredo 	10	410	1	1	0	0	6	4	67% 	0	0	0% 	0	1	5	3	0	4	0	0	0	0	0	0	0	0	0	0	1	0	2	4	58% 	0	0	0	0	0	0
Álvaro Odriozola 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Ángel Algobia 	8	362	0	0	0	0	2	0	0% 	5	3	60% 	0	0	2	12	1	6	0	0	2	0	0	0	0	0	0	0	2	0	0	3	83% 	0	0	0	0	0	0
Ángel Correa 	14	513	3	0	0	0	20	7	35% 	15	4	27% 	0	11	7	9	6	2	0	0	1	0	0	0	0	0	0	0	0	0	10	9	84% 	5	1	0	0	0	0
Ángel Fortuño 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Ángel Rodríguez 	5	149	0	0	0	0	6	3	50% 	1	0	0% 	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	70% 	0	0	0	0	0	0
Éder Militão 	12	913	3	0	0	0	8	3	38% 	2	0	0% 	0	0	16	13	13	9	0	0	1	0	1	0	0	0	0	0	13	0	4	3	88% 	0	2	0	0	0	0
Édgar González 	11	845	0	0	0	0	2	0	0% 	0	0	0% 	0	1	8	6	10	11	0	0	4	1	0	0	0	0	0	0	8	0	1	1	89% 	0	3	0	0	0	0
Érik Lamela 	13	956	3	0	0	0	23	9	39% 	14	4	29% 	0	17	10	37	2	12	0	0	5	1	0	0	0	0	0	0	0	0	11	14	80% 	4	1	0	1	0	0
Étienne Capoue 	10	836	0	0	0	0	10	3	30% 	4	0	0% 	0	2	10	7	10	6	0	0	1	0	0	0	0	0	0	0	2	0	8	3	88% 	0	1	0	0	0	0
Íñigo Lekue 	12	948	0	1	0	0	9	1	11% 	28	5	18% 	0	8	3	10	13	9	0	0	1	0	0	0	0	0	0	0	1	1	6	8	83% 	0	2	0	0	0	0
Íñigo Martínez 	9	810	0	0	0	0	7	1	14% 	2	0	0% 	0	1	9	8	13	3	0	0	1	0	0	0	0	0	0	0	5	0	0	4	85% 	0	4	0	2	0	0
Íñigo Ruiz de Galarreta 	12	856	0	0	0	0	7	2	29% 	12	1	8% 	0	3	16	21	9	14	0	0	5	0	0	0	0	0	0	0	3	0	4	7	87% 	1	5	1	0	0	0
Óliver Torres 	12	850	3	0	0	0	7	3	43% 	14	4	29% 	0	5	19	7	6	8	0	0	1	0	0	0	0	0	0	0	2	0	8	13	80% 	1	2	0	0	0	0
Óscar De Marcos 	14	1078	0	3	0	0	1	0	0% 	49	20	41% 	0	4	5	21	5	12	0	0	2	0	0	0	0	0	0	0	4	0	2	19	81% 	0	1	0	0	0	0
Óscar Gil 	11	868	0	1	0	0	5	2	40% 	16	5	31% 	0	2	14	17	9	13	0	0	4	0	0	0	0	0	0	0	3	0	6	7	80% 	0	1	0	0	0	0
Óscar Mingueza 	10	473	0	0	0	0	3	0	0% 	11	3	27% 	0	2	2	9	4	9	0	0	2	0	1	0	0	0	0	0	3	0	2	3	85% 	0	2	0	0	0	0
Óscar Plano 	14	829	1	1	0	0	14	5	36% 	11	4	36% 	1	5	24	9	13	10	0	0	1	0	0	1	0	0	0	0	1	0	2	7	75% 	0	0	0	0	0	0
Óscar Rodríguez 	13	999	2	0	0	0	26	11	42% 	48	10	21% 	0	2	17	14	13	16	0	0	2	0	0	0	0	0	0	0	1	0	5	14	85% 	23	18	3	4	3	0
Óscar Trejo 	12	841	2	2	0	0	8	4	50% 	18	2	11% 	0	7	33	30	1	15	0	0	6	0	0	0	2	1	0	0	2	0	16	18	84% 	5	5	0	0	0	0
Óscar Ureña 	3	100	0	0	0	0	1	1	100% 	4	0	0% 	0	0	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	83% 	0	0	0	0	0	0
Óscar Valentín 	14	957	0	0	0	0	7	0	0% 	3	1	33% 	0	2	16	31	21	24	0	0	5	0	0	0	0	0	0	0	5	0	1	10	84% 	0	0	0	0	0	0
Chadi Riad 	1	2	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100% 	0	0	0	0	0	0
Lautaro Spatz 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Adrián Corral 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Alberto del Moral 	1	5	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Alberto Perea 	1	45	0	0	0	0	0	0	0% 	1	0	0% 	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	91% 	0	0	0	0	0	0
Alejandro Iturbe 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Alex Padilla 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Alvaro Rodríguez 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Biel Farrés 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Carles Marco 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Carlos Martín 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Coke Carrillo 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Diego Piñeiro 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Eric Monjonell 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Félix Garreta 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Hugo Álvarez 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Iago Herrerín 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Joel Sánchez 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Jon Magunazelaia 	2	65	0	0	0	0	1	1	100% 	2	1	50% 	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	50% 	0	1	1	0	0	0
Jonathan Gómez 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Juan Cruz 	5	174	1	0	0	0	5	2	40% 	6	0	0% 	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	73% 	0	0	0	0	0	0
Lucas Cañizares 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Lucas Rosa 	5	323	0	0	0	0	2	1	50% 	9	1	11% 	0	2	4	4	7	6	0	0	1	0	0	0	0	0	0	0	1	0	1	0	68% 	0	0	0	0	0	0
Luis Bilbao 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Marc Casadó 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Mario Domínguez 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Matías Árbol 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Pablo Barrios 	1	19	0	0	0	0	1	1	100% 	0	0	0% 	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88% 	0	0	0	0	0	0
Pablo Durán 	3	29	0	0	0	0	0	0	0% 	1	0	0% 	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	71% 	0	0	0	0	0	0
Pablo Marín 	3	106	0	0	0	0	5	2	40% 	2	0	0% 	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	4	85% 	0	0	0	0	0	0
Pablo Ramírez 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
Raúl García Gonzalez 	0	0	0	0	0	0	0	0	0% 	0	0	0% 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0% 	0	0	0	0	0	0
